,tarih,id,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir,Price,yillik tufe,aylık tufe
260,2021-01-01,260,Marul,15,sebze ve bakliyat,Yurt dışı,C,A,7.4392,14.97,1.68
261,2021-01-01,261,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,C,A,7.4392,14.97,1.68
262,2021-01-01,262,Nohut,376,sebze ve bakliyat,Yurt dışı,C,A,7.4392,14.97,1.68
263,2021-01-01,263,Pancar,42,sebze ve bakliyat,Yurt dışı,C,A,7.4392,14.97,1.68
264,2021-01-01,264,Patates,83,sebze ve bakliyat,Yurt dışı,C,A,7.4392,14.97,1.68
265,2021-01-01,265,Patlıcan,24,sebze ve bakliyat,Yurt dışı,C,A,7.4392,14.97,1.68
266,2021-01-01,266,Pazı,27,sebze ve bakliyat,Yurt dışı,C,A,7.4392,14.97,1.68
267,2021-01-01,267,Pırasa,52,sebze ve bakliyat,Yurt dışı,C,A,7.4392,14.97,1.68
268,2021-01-01,268,Semizotu,32,sebze ve bakliyat,Yurt dışı,C,A,7.4392,14.97,1.68
269,2021-01-01,269,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
270,2021-01-01,270,Bulgur,350,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
271,2021-01-01,271,Erişte,390,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
272,2021-01-01,272,Makarna,390,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
273,2021-01-01,273,Mısır,351,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
274,2021-01-01,274,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
275,2021-01-01,275,Nişasta,353,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
276,2021-01-01,276,Pilav,368,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
277,2021-01-01,277,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
278,2021-01-01,278,Şehriye,390,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
279,2021-01-01,279,Tarhana,329,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
280,2021-01-01,280,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,C,A,7.4392,14.97,1.68
281,2021-01-01,281,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
282,2021-01-01,282,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
283,2021-01-01,283,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
284,2021-01-01,284,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
285,2021-01-01,285,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
286,2021-01-01,286,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
287,2021-01-01,287,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
288,2021-01-01,288,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
289,2021-01-01,289,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
290,2021-01-01,290,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
291,2021-01-01,291,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
292,2021-01-01,292,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,C,A,7.4392,14.97,1.68
293,2021-01-01,293,Armut,57,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
294,2021-01-01,294,Çilek,39,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
295,2021-01-01,295,Elma,52,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
296,2021-01-01,296,Erik türleri,60,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
297,2021-01-01,297,İncir,80,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
298,2021-01-01,298,Karadut,93,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
299,2021-01-01,299,Karpuz,24,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
300,2021-01-01,300,Kavun,28,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
301,2021-01-01,301,Kayısı,54,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
302,2021-01-01,302,Kiraz,79,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
303,2021-01-01,303,Limon,17,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
304,2021-01-01,304,Mandalina,36,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
305,2021-01-01,305,Muz,90,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
306,2021-01-01,306,Nar,77,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
307,2021-01-01,307,Portakal,41,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
308,2021-01-01,308,Şeftali,49,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
309,2021-01-01,309,Üzüm,74,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
310,2021-01-01,310,Vişne,57,meyve,Yurt dışı,C,A,7.4392,14.97,1.68
311,2021-01-01,311,fındık,110,kuruyemiş,Yurt dışı,C,A,7.4392,14.97,1.68
312,2021-01-01,312,fıstık,115,kuruyemiş,Yurt dışı,C,A,7.4392,14.97,1.68
313,2021-01-01,313,kaju,100,kuruyemiş,Yurt dışı,C,A,7.4392,14.97,1.68
314,2021-01-01,314,badem,110,kuruyemiş,Yurt dışı,C,A,7.4392,14.97,1.68
315,2021-01-01,315,ceviz,120,kuruyemiş,Yurt dışı,C,A,7.4392,14.97,1.68
316,2021-01-01,316,kıyma,120,et,Yurt içi,B,A,7.4392,14.97,1.68
317,2021-01-01,317,tavuk,103,et,Yurt içi,B,A,7.4392,14.97,1.68
318,2021-01-01,318,hindi,160,et,Yurt içi,B,A,7.4392,14.97,1.68
319,2021-01-01,319,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
320,2021-01-01,320,Bakla-taze,72,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
321,2021-01-01,321,Bamya,42,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
322,2021-01-01,322,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
323,2021-01-01,323,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
324,2021-01-01,324,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
325,2021-01-01,325,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
326,2021-01-01,326,Domates,25,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
327,2021-01-01,327,Enginar,63,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
328,2021-01-01,328,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
329,2021-01-01,329,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
330,2021-01-01,330,Havuç,42,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
331,2021-01-01,331,Salatalık,8,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
332,2021-01-01,332,Ispanak,25,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
333,2021-01-01,333,Kabak,19,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
334,2021-01-01,334,Karnabahar,25,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
335,2021-01-01,335,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
336,2021-01-01,336,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
337,2021-01-01,337,Lahana,24,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
338,2021-01-01,338,Mantar,16,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
339,2021-01-01,339,Marul,15,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
340,2021-01-01,340,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
341,2021-01-01,341,Nohut,376,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
342,2021-01-01,342,Pancar,42,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
343,2021-01-01,343,Patates,83,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
344,2021-01-01,344,Patlıcan,24,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
345,2021-01-01,345,Pazı,27,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
346,2021-01-01,346,Pırasa,52,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
347,2021-01-01,347,Semizotu,32,sebze ve bakliyat,Yurt içi,B,A,7.4392,14.97,1.68
348,2021-01-01,348,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
349,2021-01-01,349,Bulgur,350,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
350,2021-01-01,350,Erişte,390,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
351,2021-01-01,351,Makarna,390,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
352,2021-01-01,352,Mısır,351,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
353,2021-01-01,353,Mısır unu,353,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
354,2021-01-01,354,Nişasta,353,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
355,2021-01-01,355,Pilav,368,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
356,2021-01-01,356,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
357,2021-01-01,357,Şehriye,390,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
358,2021-01-01,358,Tarhana,329,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
359,2021-01-01,359,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,B,A,7.4392,14.97,1.68
360,2021-01-01,360,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
361,2021-01-01,361,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
362,2021-01-01,362,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
363,2021-01-01,363,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
364,2021-01-01,364,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
365,2021-01-01,365,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
366,2021-01-01,366,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
367,2021-01-01,367,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
368,2021-01-01,368,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
369,2021-01-01,369,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
370,2021-01-01,370,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
371,2021-01-01,371,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,B,A,7.4392,14.97,1.68
372,2021-01-01,372,Armut,57,meyve,Yurt içi,B,A,7.4392,14.97,1.68
373,2021-01-01,373,Çilek,39,meyve,Yurt içi,B,A,7.4392,14.97,1.68
374,2021-01-01,374,Elma,52,meyve,Yurt içi,B,A,7.4392,14.97,1.68
375,2021-01-01,375,Erik türleri,60,meyve,Yurt içi,B,A,7.4392,14.97,1.68
376,2021-01-01,376,İncir,80,meyve,Yurt içi,B,A,7.4392,14.97,1.68
377,2021-01-01,377,Karadut,93,meyve,Yurt içi,B,A,7.4392,14.97,1.68
378,2021-01-01,378,Karpuz,24,meyve,Yurt içi,B,A,7.4392,14.97,1.68
379,2021-01-01,379,Kavun,28,meyve,Yurt içi,B,A,7.4392,14.97,1.68
380,2021-01-01,380,Kayısı,54,meyve,Yurt içi,B,A,7.4392,14.97,1.68
381,2021-01-01,381,Kiraz,79,meyve,Yurt içi,B,A,7.4392,14.97,1.68
382,2021-01-01,382,Limon,17,meyve,Yurt içi,B,A,7.4392,14.97,1.68
383,2021-01-01,383,Mandalina,36,meyve,Yurt içi,B,A,7.4392,14.97,1.68
384,2021-01-01,384,Muz,90,meyve,Yurt içi,B,A,7.4392,14.97,1.68
385,2021-01-01,385,Nar,77,meyve,Yurt içi,B,A,7.4392,14.97,1.68
386,2021-01-01,386,Portakal,41,meyve,Yurt içi,B,A,7.4392,14.97,1.68
387,2021-01-01,387,Şeftali,49,meyve,Yurt içi,B,A,7.4392,14.97,1.68
388,2021-01-01,388,Üzüm,74,meyve,Yurt içi,B,A,7.4392,14.97,1.68
389,2021-01-01,389,Vişne,57,meyve,Yurt içi,B,A,7.4392,14.97,1.68
390,2021-01-01,390,fındık,110,kuruyemiş,Yurt içi,B,A,7.4392,14.97,1.68
391,2021-01-01,391,fıstık,115,kuruyemiş,Yurt içi,B,A,7.4392,14.97,1.68
392,2021-01-01,392,kaju,100,kuruyemiş,Yurt içi,B,A,7.4392,14.97,1.68
393,2021-01-01,393,badem,110,kuruyemiş,Yurt içi,B,A,7.4392,14.97,1.68
394,2021-01-01,394,ceviz,120,kuruyemiş,Yurt içi,B,A,7.4392,14.97,1.68
395,2021-01-01,395,kıyma,120,et,Yurt dışı,B,A,7.4392,14.97,1.68
396,2021-01-01,396,tavuk,103,et,Yurt dışı,B,A,7.4392,14.97,1.68
397,2021-01-01,397,hindi,160,et,Yurt dışı,B,A,7.4392,14.97,1.68
398,2021-01-01,398,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
399,2021-01-01,399,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
400,2021-01-01,400,Bamya,42,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
401,2021-01-01,401,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
402,2021-01-01,402,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
403,2021-01-01,403,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
404,2021-01-01,404,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
405,2021-01-01,405,Domates,25,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
406,2021-01-01,406,Enginar,63,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
407,2021-01-01,407,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
408,2021-01-01,408,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
409,2021-01-01,409,Havuç,42,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
410,2021-01-01,410,Salatalık,8,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
411,2021-01-01,411,Ispanak,25,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
412,2021-01-01,412,Kabak,19,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
413,2021-01-01,413,Karnabahar,25,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
414,2021-01-01,414,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
415,2021-01-01,415,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
416,2021-01-01,416,Lahana,24,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
417,2021-01-01,417,Mantar,16,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
418,2021-01-01,418,Marul,15,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
419,2021-01-01,419,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
420,2021-01-01,420,Nohut,376,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
421,2021-01-01,421,Pancar,42,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
422,2021-01-01,422,Patates,83,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
423,2021-01-01,423,Patlıcan,24,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
424,2021-01-01,424,Pazı,27,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
425,2021-01-01,425,Pırasa,52,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
426,2021-01-01,426,Semizotu,32,sebze ve bakliyat,Yurt dışı,B,A,7.4392,14.97,1.68
427,2021-01-01,427,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
428,2021-01-01,428,Bulgur,350,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
429,2021-01-01,429,Erişte,390,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
430,2021-01-01,430,Makarna,390,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
431,2021-01-01,431,Mısır,351,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
432,2021-01-01,432,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
433,2021-01-01,433,Nişasta,353,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
434,2021-01-01,434,Pilav,368,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
435,2021-01-01,435,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
436,2021-01-01,436,Şehriye,390,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
437,2021-01-01,437,Tarhana,329,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
438,2021-01-01,438,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,B,A,7.4392,14.97,1.68
439,2021-01-01,439,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
440,2021-01-01,440,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
441,2021-01-01,441,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
442,2021-01-01,442,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
443,2021-01-01,443,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
444,2021-01-01,444,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
445,2021-01-01,445,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
446,2021-01-01,446,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
447,2021-01-01,447,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
448,2021-01-01,448,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
449,2021-01-01,449,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
450,2021-01-01,450,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,B,A,7.4392,14.97,1.68
451,2021-01-01,451,Armut,57,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
452,2021-01-01,452,Çilek,39,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
453,2021-01-01,453,Elma,52,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
454,2021-01-01,454,Erik türleri,60,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
455,2021-01-01,455,İncir,80,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
456,2021-01-01,456,Karadut,93,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
457,2021-01-01,457,Karpuz,24,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
458,2021-01-01,458,Kavun,28,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
459,2021-01-01,459,Kayısı,54,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
460,2021-01-01,460,Kiraz,79,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
461,2021-01-01,461,Limon,17,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
462,2021-01-01,462,Mandalina,36,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
463,2021-01-01,463,Muz,90,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
464,2021-01-01,464,Nar,77,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
465,2021-01-01,465,Portakal,41,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
466,2021-01-01,466,Şeftali,49,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
467,2021-01-01,467,Üzüm,74,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
468,2021-01-01,468,Vişne,57,meyve,Yurt dışı,B,A,7.4392,14.97,1.68
469,2021-01-01,469,fındık,110,kuruyemiş,Yurt dışı,B,A,7.4392,14.97,1.68
470,2021-01-01,470,fıstık,115,kuruyemiş,Yurt dışı,B,A,7.4392,14.97,1.68
471,2021-01-01,471,kaju,100,kuruyemiş,Yurt dışı,B,A,7.4392,14.97,1.68
472,2021-01-01,472,badem,110,kuruyemiş,Yurt dışı,B,A,7.4392,14.97,1.68
473,2021-01-01,473,ceviz,120,kuruyemiş,Yurt dışı,B,A,7.4392,14.97,1.68
474,2021-01-01,474,kıyma,120,et,Yurt içi,M,B,7.4392,14.97,1.68
475,2021-01-01,475,tavuk,103,et,Yurt içi,M,B,7.4392,14.97,1.68
476,2021-01-01,476,hindi,160,et,Yurt içi,M,B,7.4392,14.97,1.68
477,2021-01-01,477,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
478,2021-01-01,478,Bakla-taze,72,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
479,2021-01-01,479,Bamya,42,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
480,2021-01-01,480,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
481,2021-01-01,481,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
482,2021-01-01,482,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
483,2021-01-01,483,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
484,2021-01-01,484,Domates,25,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
485,2021-01-01,485,Enginar,63,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
486,2021-01-01,486,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
487,2021-01-01,487,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
488,2021-01-01,488,Havuç,42,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
489,2021-01-01,489,Salatalık,8,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
490,2021-01-01,490,Ispanak,25,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
491,2021-01-01,491,Kabak,19,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
492,2021-01-01,492,Karnabahar,25,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
493,2021-01-01,493,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
494,2021-01-01,494,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
495,2021-01-01,495,Lahana,24,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
496,2021-01-01,496,Mantar,16,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
497,2021-01-01,497,Marul,15,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
498,2021-01-01,498,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
499,2021-01-01,499,Nohut,376,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
500,2021-01-01,500,Pancar,42,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
501,2021-01-01,501,Patates,83,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
502,2021-01-01,502,Patlıcan,24,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
503,2021-01-01,503,Pazı,27,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
504,2021-01-01,504,Pırasa,52,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
505,2021-01-01,505,Semizotu,32,sebze ve bakliyat,Yurt içi,M,B,7.4392,14.97,1.68
506,2021-01-01,506,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
507,2021-01-01,507,Bulgur,350,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
508,2021-01-01,508,Erişte,390,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
509,2021-01-01,509,Makarna,390,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
510,2021-01-01,510,Mısır,351,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
511,2021-01-01,511,Mısır unu,353,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
512,2021-01-01,512,Nişasta,353,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
513,2021-01-01,513,Pilav,368,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
514,2021-01-01,514,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
515,2021-01-01,515,Şehriye,390,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
516,2021-01-01,516,Tarhana,329,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
517,2021-01-01,517,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,M,B,7.4392,14.97,1.68
518,2021-01-01,518,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,M,B,7.4392,14.97,1.68
